3;4262;5            
3;4263;4            
3;4264;4            
3;4265;6            
3;4266;-13          
3;4267;22           
3;4268;1            
3;4270;0            
3;4271;0            
3;4272;0            
3;4273;0            
3;4274;0            
3;4277;2            
3;4280;20           
3;4281;0            
3;4283;0            
3;4285;-7           
3;4286;1            
3;4288;0            
3;4289;0            
3;4290;113          
3;4291;92           
3;4292;189          
3;4293;114          
3;4294;-11          
3;4330;100          
3;4331;54           
3;4332;124          
3;4333;1            
3;4334;-2           
3;4335;0            
3;4337;7            
3;4348;10           
3;4349;10           
3;4350;0            
3;4351;70           
3;4352;0            
3;4353;0            
3;4354;47           
3;4355;53           
3;4356;32           
3;4357;9            
3;4358;13           
3;4359;0            
3;4361;6            
3;4362;4            
3;4364;0            
3;4365;11           
3;4366;8            
3;4367;11           
3;4368;4            
3;4369;12           
3;4370;10           
3;4371;21           
3;4372;2            
3;4373;1            
3;4374;13           
3;4375;14           
3;4376;17           
3;4378;15           
3;4381;56           
3;4382;20           
3;4401;0            
3;4403;0            
3;4404;8            
3;4405;8            
3;4406;16           
3;4407;6            
3;4411;0            
3;4413;0            
3;4414;16           
3;4415;9            
3;4416;0            
3;4418;0            
3;4420;25           
3;4421;2            
3;4422;0            
3;4424;0            
3;4425;16           
3;4426;-21          
3;4427;12           
3;4428;25           
3;4429;4            
3;4430;3            
3;4431;0            
3;4432;0            
3;4433;0            
3;4434;0            
3;4435;0            
3;4436;0            
3;4437;0            
3;4438;0            
3;4439;0            
3;4440;0            
3;4441;0            
3;4442;-14          
3;4443;0            
3;4444;0            
3;4445;50           
3;4446;0            
3;4447;0            
3;4448;0            
3;4449;-5           
3;4450;0            
3;4451;0            
3;4452;0            
3;4454;0            
3;4455;0            
3;4458;0            
3;4459;0            
3;4460;0            
3;4461;0            
3;4462;0            
3;4463;5            
3;4464;0            
3;4465;0            
3;4466;0            
3;4467;0            
3;4468;0            
3;4492;3            
3;4500;35           
3;4501;28           
3;4504;24           
3;4505;46           
3;4514;3            
3;4515;-2           
3;4518;0            
3;4519;1            
3;4526;0            
3;4551;0            
3;4557;0            
3;4558;0            
3;4661;0            
3;4662;1            
3;4663;0            
3;4666;-6           
3;4667;-3           
3;4668;72           
3;4669;28           
3;4701;0            
3;4750;20           
3;4755;5            
3;4758;3            
3;4760;0            
3;4764;0            
3;4767;0            
3;4788;0            
3;4791;0            
3;4792;0            
3;4795;0            
3;4804;0            
3;4850;9            
3;4851;12           
3;4852;26           
3;4853;20           
3;4900;23           
3;4901;-2           
3;4902;0            
3;4903;4            
3;4904;28           
3;4905;-5           
3;4906;25           
3;4907;26           
3;4908;102          
3;4909;15           
3;4910;4            
3;4911;23           
3;4912;27           
3;4913;56           
3;4914;37           
3;4915;24           
3;4916;0            
3;4917;0            
3;4918;0            
3;4919;0            
3;4920;0            
3;4921;6            
3;4922;1            
3;4927;10           
3;4932;0            
3;5000;0            
3;5001;0            
3;5002;0            
3;5003;0            
3;5004;0            
3;5005;0            
3;5006;0            
3;5008;0            
3;5015;0            
3;5016;0            
3;5017;0            
3;5018;0            
3;5019;0            
3;5020;1            
3;5021;0            
3;5022;0            
3;5023;0            
3;5024;1            
3;5025;0            
3;5026;1            
3;5101;-32          
3;5102;15           
3;5103;4            
3;5104;37           
3;5105;-2           
3;5106;-20          
3;5107;-10          
3;5108;0            
3;5109;51           
3;5110;21           
3;5111;45           
3;5112;15           
3;5113;0            
3;5114;0            
3;5115;0            
3;5117;0            
3;5199;0            
3;5200;0            
3;5201;0            
3;5203;0            
3;5204;0            
3;5205;0            
3;5210;3            
3;5211;64           
3;5212;55           
3;5213;35           
3;5214;55           
3;5301;9            
3;5302;0            
3;5303;8            
3;5304;0            
3;5305;1            
3;5306;1            
3;5307;8            
3;5308;4            
3;5309;0            
3;5310;0            
3;5311;5            
3;5312;11           
3;5313;4            
3;5314;1            
3;5315;12           
3;5316;0            
3;5317;0            
3;5319;12           
3;5320;0            
3;5325;-5           
3;5326;0            
3;5327;3            
3;5328;0            
3;5329;0            
3;5330;-1           
3;5331;2            
3;5341;0            
3;5343;0            
3;5344;0            
3;5345;0            
3;5346;0            
3;5347;0            
3;5348;0            
3;5349;21           
3;5350;3            
3;5351;0            
3;5352;0            
3;5353;0            
3;5354;4            
3;5355;4            
3;5356;2            
3;5357;0            
3;5358;1            
3;5360;0            
3;5361;0            
3;5362;0            
3;5363;0            
3;5364;0            
3;5365;13           
3;5366;0            
3;5367;0            
3;5368;0            
3;5369;0            
3;5370;0            
3;5371;0            
3;5372;0            
3;5373;0            
3;5374;0            
3;5375;0            
3;5376;0            
3;5377;0            
