4764;COLIBRI;ANILINA GRIS OSCURO;015002;    1619.950;1                                                                                                                                                            
4765;COLIBRI;ANILINA GRIS PERLA;015002;    1619.950;1                                                                                                                                                             
4665;COLIBRI;ANILINA LILA;015002;    1619.950;1                                                                                                                                                                   
4767;COLIBRI;ANILINA MARRON OSCURO;015002;    1619.950;1                                                                                                                                                          
4770;COLIBRI;ANILINA NARANJA;015002;    1619.950;1                                                                                                                                                                
4750;COLIBRI;ANILINA NEGRO AZABACHE(30);015002;    1619.950;1                                                                                                                                                     
4791;COLIBRI;ANILINA PARDO CLARO;015002;    1619.950;1                                                                                                                                                            
4776;COLIBRI;ANILINA PARDO ROJIZO;015002;    1619.950;1                                                                                                                                                           
4799;COLIBRI;ANILINA PUNZO;015002;    1619.950;1                                                                                                                                                                  
4754;COLIBRI;ANILINA PURPURA;015002;    1619.950;1                                                                                                                                                                
4766;COLIBRI;ANILINA ROJO FUERTE;015002;    1619.950;1                                                                                                                                                            
4768;COLIBRI;ANILINA ROSA;015002;    1619.950;1                                                                                                                                                                   
4774;COLIBRI;ANILINA ROSA PALIDO;015002;    1619.950;1                                                                                                                                                            
4755;COLIBRI;ANILINA RUBI;015002;    1619.950;1                                                                                                                                                                   
4788;COLIBRI;ANILINA SOLFERINO;015002;    1619.950;1                                                                                                                                                              
4756;COLIBRI;ANILINA VERDE BRILLANTE;015002;    1619.950;1                                                                                                                                                        
4773;COLIBRI;ANILINA VERDE CLARO;015002;    1619.950;1                                                                                                                                                            
4757;COLIBRI;ANILINA VERDE NILO;015002;    1619.950;1                                                                                                                                                             
4758;COLIBRI;ANILINA VERDE OSCURO;015002;    1619.950;1                                                                                                                                                           
4775;COLIBRI;ANILINA VICUNA 20GR;015002;    1619.950;1                                                                                                                                                            
4759;COLIBRI;ANILINA VIOLETA;015002;    1619.950;1                                                                                                                                                                
120;COLIBRI;ANILINAS COLIBRI;015002;    1619.950;1                                                                                                                                                                
60148;JULICROC;ANILLITOS DE CEBOLLA X 500 GRS JULI;005001;    6750.000;2                                                                                                                                          
60146;;ANILLOS DE CEBOLLA X 70 GRS JULI;005001;    1162.507;1                                                                                                                                                     
278;RAID;APARATO RAID ADVANCE 30 N;016028;      32.000;2                                                                                                                                                          
283;RAID;APARATO RAID TAB  S/CABLE (12);016028;    8839.994;1                                                                                                                                                     
4558;APEROL;APEROL 750CC (6);020404;    5220.000;2                                                                                                                                                                
822;ARCOR;ARCOR RELLENO MIEL X 675 G.(6);013434;    7924.999;1                                                                                                                                                    
4501;DOS HERMANOS;ARROZ D.Hnos Amar.1KG (parborizado).;011442;    1200.000;1                                                                                                                                      
4505;DOS HERMANOS;ARROZ D.Hnos Amar.500gr PARB.;011442;     698.000;1                                                                                                                                             
4500;DOS HERMANOS;ARROZ D.Hnos Rojo 1kg. L.FINO..;011442;    1115.000;1                                                                                                                                           
4504;DOS HERMANOS;ARROZ D.Hnos Rojo 500gr. L.FINO;011442;     620.000;1                                                                                                                                           
4506;DOS HERMANOS;ARROZ D.Hnos verde 1Kg-integ;011019;      12.000;2                                                                                                                                              
5973;MANDISOVI;ARROZ MANDISOVI Amar.1K DC (10).;011442;    1986.000;2                                                                                                                                             
5972;MANDISOVI;ARROZ MANDISOVI Amar.500G DC (10).;011442;    1043.000;2                                                                                                                                           
5970;MANDISOVI;ARROZ MANDISOVI ROJ 500G LF (10);011442;     835.000;2                                                                                                                                             
5971;MANDISOVI;ARROZ MANDISOVI ROJ. 1KG LF (10);011442;    1552.000;2                                                                                                                                             
9524;MOLINOS ALA;ARROZ MARIA L FINO 1/2KG;011019;     277.000;2                                                                                                                                                   
9520;MOLINOS ALA;ARROZ MOL-ALA AMARILLO 1/2KG;011019;       9.000;2                                                                                                                                               
9521;MOLINOS ALA;ARROZ MOL-ALA AMARILLO 1KG;011019;      17.000;2                                                                                                                                                 
9522;MOLINOS ALA;ARROZ MOL-ALA DOBLE 1/2KG;011019;      10.000;2                                                                                                                                                  
9523;MOLINOS ALA;ARROZ MOL-ALA DOBLE 1KG;011019;      19.000;2                                                                                                                                                    
9529;MOLINOS ALA;ARROZ MOL-ALA INTEG.LF.1/2kg;011019;       8.000;2                                                                                                                                               
9530;MOLINOS ALA;ARROZ MOL-ALA INTEGRAL LFxkg;011019;      15.000;2                                                                                                                                               
9525;MOLINOS ALA;ARROZ MOL-ALA L.FINO 1KG;011019;      14.000;2                                                                                                                                                   
6382;LA HUERTA;ARVEJAS L.H 340G TETRAPACK;024322;       7.000;2                                                                                                                                                   
6380;7 DIAS;ARVEJAS La Huerta 350gr (24).;011439;      54.000;2                                                                                                                                                   
7048;CASCABEL;ATUN CASCABEL 170G NATURAL;011019;      73.000;2                                                                                                                                                    
515;BAHIA;ATUN DESM.ACEITE 170G;011019;      19.000;2                                                                                                                                                             
516;BAHIA;ATUN DESM.NAT.BAHIA 170G;011019;      19.000;2                                                                                                                                                          
502;CARACAS;ATUN DESM.NAT.CARACAS 170g(48);011019;      22.000;2                                                                                                                                                  
60010;ALO;AURIC. M LIB. TWIS ALO;039363;     282.000;2                                                                                                                                                            
60004;ALO;AURICULARES i5;039363;     276.000;2                                                                                                                                                                    
4167;FUN CANDY;AVENGERS FAN X 8U;013099;      32.000;2                                                                                                                                                            
1416;ENERGIZER;AZ 10 DPA X4;004008;    3660.010;2                                                                                                                                                                 
1333;ENERGIZER;AZ 10 x 8;004008;   11750.006;1                                                                                                                                                                    
1332;ENERGIZER;AZ 13 x 8;004008;   11750.006;1                                                                                                                                                                    
1331;ENERGIZER;AZ 13-DPA X4;004008;    3436.000;2                                                                                                                                                                 
1335;ENERGIZER;AZ 312 E X4 ENERGIZER.;004008;      14.000;2                                                                                                                                                       
1336;ENERGIZER;AZ 312 x 8;004008;   11750.006;1                                                                                                                                                                   
1337;ENERGIZER;AZ 312-DPA4;004008;    3436.000;2                                                                                                                                                                  
1415;ENERGIZER;AZ 675 X4;004008;   11750.006;1                                                                                                                                                                    
1334;ENERGIZER;AZ 675E X4.;004008;      14.000;2                                                                                                                                                                  
3800;DULCY;AZUCAR  1kg (10).;011449;     930.000;1                                                                                                                                                                
3801;AZUCAR;AZUCAR 1kg PACK x10U.;011449;    9000.004;1                                                                                                                                                           
3803;FRONTERITA;AZUCAR FRONTERITA 1KG;011019;      34.000;2                                                                                                                                                       
531;AZUFRE;AZUFRE BARRA x5un (100);024322;     500.010;1                                                                                                                                                          
8520;INPLA;B.CAMIS.INPLA REF 20x30 (30);042426;       8.000;2                                                                                                                                                     
8521;INPLA;B.CAMIS.INPLA REF 45X60(25);042426;      30.000;2                                                                                                                                                      
6162;BAGGIO;BAGGIO 1.5L DURAZNO;02023 ;      19.000;2                                                                                                                                                             
6163;BAGGIO;BAGGIO 1.5L DURAZNO;02023 ;      14.000;2                                                                                                                                                             
6161;BAGGIO;BAGGIO 1.5L MULTIFRUTA;02023 ;      19.000;2                                                                                                                                                          
6160;BAGGIO;BAGGIO 1.5L NARANJA (8);02023 ;    1254.000;2                                                                                                                                                         
6102;BAGGIO;BAGGIO 125cc DURAZNO (18);02023 ;     270.815;1                                                                                                                                                       
6101;BAGGIO;BAGGIO 125cc MANZ.ROJA (18);02023 ;     270.815;1                                                                                                                                                     
6105;BAGGIO;BAGGIO 125CC MIX FRUTAL;02023 ;     199.000;2                                                                                                                                                         
6104;BAGGIO;BAGGIO 125cc MULTIFRUTA (18).;02023 ;     270.815;1                                                                                                                                                   
6139;BAGGIO;BAGGIO 1L /P ESPECIAL;02023 ;    1033.000;2                                                                                                                                                           
6122;BAGGIO;BAGGIO 1L DURAZNO (8).;02023 ;    1441.229;1                                                                                                                                                          
6121;BAGGIO;BAGGIO 1L MANZANA ROJA (8);02023 ;    1441.229;1                                                                                                                                                      
6119;BAGGIO;BAGGIO 1L MIX FRUTAL (8);02023 ;    1033.000;2                                                                                                                                                        
6124;BAGGIO;BAGGIO 1L MULTIFRUTA (8);02023 ;    1441.229;1                                                                                                                                                        
6120;BAGGIO;BAGGIO 1L NARANJA (8);02023 ;    1441.229;1                                                                                                                                                           
6123;BAGGIO;BAGGIO 1L PERA (8);02023 ;    1441.229;1                                                                                                                                                              
6155;BAGGIO;BAGGIO 1L S/AZ DURAZNO  (8);02023 ;     723.000;2                                                                                                                                                     
6134;BAGGIO;BAGGIO 1L S/AZ MULTI;02023 ;     723.000;2                                                                                                                                                            
6127;BAGGIO;BAGGIO 1L X8U DURAZNO.;021436;   11175.491;1                                                                                                                                                          
6126;BAGGIO;BAGGIO 1L X8U MANZANA.;021436;   11175.491;1                                                                                                                                                          
6130;BAGGIO;BAGGIO 1L X8U MIX FRUTAL (8);021436;    8267.000;2                                                                                                                                                    
6129;BAGGIO;BAGGIO 1L X8U MULTIFRUTA;021436;   11175.491;1                                                                                                                                                        
6125;BAGGIO;BAGGIO 1L X8U NARANJA;021436;   11175.491;1                                                                                                                                                           
6128;BAGGIO;BAGGIO 1L X8U PERA;021436;   11175.491;1                                                                                                                                                              
6118;BAGGIO;BAGGIO 200cc DUR/NAR (18);02023 ;     179.000;2                                                                                                                                                       
6112;BAGGIO;BAGGIO 200cc DURAZNO (18).;02023 ;     425.598;1                                                                                                                                                      
6111;BAGGIO;BAGGIO 200cc MANZ ROJA (18);02023 ;     425.598;1                                                                                                                                                     
6115;BAGGIO;BAGGIO 200cc MIX FRUTAL (18);02023 ;     425.598;1                                                                                                                                                    
6114;BAGGIO;BAGGIO 200cc MULTIFRUTA (18);02023 ;     425.598;1                                                                                                                                                    
6110;BAGGIO;BAGGIO 200cc NARANJA (18);02023 ;     425.598;1                                                                                                                                                       
6113;BAGGIO;BAGGIO 200cc PERA (18);02023 ;     425.598;1                                                                                                                                                          
6116;BAGGIO;BAGGIO 200cc S/AZ DURAZNO;02023 ;     305.000;2                                                                                                                                                       
6135;BAGGIO;BAGGIO 200cc S/AZ MULTI;02023 ;     234.000;2                                                                                                                                                         
6142;BAGGIO;BAGGIO 200cc X18 DURAZNO;021436;    7479.273;1                                                                                                                                                        
6141;BAGGIO;BAGGIO 200cc X18 MANZANA.;021436;    7479.273;1                                                                                                                                                       
6145;BAGGIO;BAGGIO 200cc X18 MIX FRUTAL;021436;    7479.273;1                                                                                                                                                     
6144;BAGGIO;BAGGIO 200cc X18 MULTIFRUTA.;021436;    7479.285;1                                                                                                                                                    
6140;BAGGIO;BAGGIO 200cc X18 NARANJA;021436;    7479.285;1                                                                                                                                                        
6146;BAGGIO;BAGGIO 200cc X18 NAR-DUR;021436;    3386.000;2                                                                                                                                                        
6143;BAGGIO;BAGGIO 200cc X18 PERA;021436;    7479.285;1                                                                                                                                                           
2733;BAGGIO;BAGGIO FREE NARANJA x 1.5L(8uni);024322;       8.000;2                                                                                                                                                
6232;BAGGIO;BAGGIO FRESH 1.5L MULTIFRUTAS (8);02023 ;      97.000;2                                                                                                                                               
6221;BAGGIO;BAGGIO FRESH 1L DURAZNO (8);02024 ;     649.000;2                                                                                                                                                     
6224;BAGGIO;BAGGIO FRESH 1L MULTI. (8);02023 ;     649.000;2                                                                                                                                                      
6131;BAGGIO;BAGGIO FRESH 1L Naranja;02023 ;     934.589;1                                                                                                                                                         
6211;BAGGIO;BAGGIO FRESH 200cc MULTIFRUTAS (18);02023 ;     234.000;2                                                                                                                                             
6231;BAGGIO;BAGGIO FRESH 500 CC Naranj Dulce (12);011019;      48.000;2                                                                                                                                           
6150;BAGGIO;BAGGIO NAR 100% EXPRIM 1L (12);02023 ;    2647.110;1                                                                                                                                                  
2724;BAGGIO;BAGGIO PERA 1L(8 un);024322;       7.000;2                                                                                                                                                            
6222;BAGGIO;BAGGIO S/AZUC 1L DURAZNO (8);02023 ;      63.000;2                                                                                                                                                    
6166;BAGGIO;BAGGIO S/AZUC 200CC  MULTIFRUTAS (18);02023 ;      10.000;2                                                                                                                                           
6165;BAGGIO;BAGGIO S/AZUC 200CC DURAZNO (18);02023 ;      11.000;2                                                                                                                                                
6220;BAGGIO;BAGGIO x 125cc;02024 ;      41.000;2                                                                                                                                                                  
3023;NATURAL FRESH;BANANA CHIPS 100G POTE;011019;      50.000;2                                                                                                                                                   
815;DOLCA;BANANITA DOLCA CHICA 14g (16);006004;     552.010;1                                                                                                                                                     
816;DOLCA;BANANITA DOLCA GDE 30G (16);006004;     955.010;1                                                                                                                                                       
7370;MONKi-BAN;BANANITA MONKY BAN x500g(21);013434;    2483.994;2                                                                                                                                                 
60162;EL ROCIO;BANANITAS X 500 GR EL ROCIO;013434;    3499.998;1                                                                                                                                                  
8072;GRIS;BAND.CARTON Nº 13 x10U;02727 ;     317.159;1                                                                                                                                                            
8075;GRIS;BAND.CARTON Nº 14 x10U;02727 ;     373.192;1                                                                                                                                                            
8061;GRIS;BAND.CARTON Nº1 x10U;02727 ;     126.023;1                                                                                                                                                              
8063;GRIS;BAND.CARTON Nº2 x10U;02727 ;     151.418;1                                                                                                                                                              
8065;GRIS;BAND.CARTON Nº3 x10U;02727 ;     190.533;1                                                                                                                                                              
8067;GRIS;BAND.CARTON Nº4 x10U;02727 ;     230.553;1                                                                                                                                                              
8069;GRIS;BAND.CARTON Nº5 x10U;02727 ;     274.566;1                                                                                                                                                              
8071;GRIS;BAND.CARTON Nº6 x10U;02727 ;     397.789;1                                                                                                                                                              
8052;CELPACK;BAND.MICRO 101x10U;02727 ;     155.000;1                                                                                                                                                             
8053;CELPACK;BAND.MICRO 102x10U;02727 ;     360.000;1                                                                                                                                                             
8054;CELPACK;BAND.MICRO 103x10U;02727 ;     428.000;1                                                                                                                                                             
8055;CELPACK;BAND.MICRO 105x10U;02727 ;     597.000;1                                                                                                                                                             
8056;CELPACK;BAND.MICRO 107x10U;02727 ;    1125.000;1                                                                                                                                                             
8050;CELPACK;BAND.NATU 101x10U;02727 ;     177.000;1                                                                                                                                                              
8051;CELPACK;BAND.NATU 102x10U;02727 ;     295.000;1                                                                                                                                                              
8057;CELPACK;BAND.NATU 103x10U;02727 ;     423.000;1                                                                                                                                                              
8058;CELPACK;BAND.NATU 105x10U;02727 ;     624.000;1                                                                                                                                                              
8059;CELPACK;BAND.NATU 107x10U;02727 ;     915.000;1                                                                                                                                                              
8079;BANDEJA;BAND.NEGRA 103 x10u;02121 ;     600.000;1                                                                                                                                                            
8081;BANDEJA;BAND.NEGRA 105 x10u;02121 ;      39.000;2                                                                                                                                                            
8084;EXTRUSYSTEM;BAND.TERG. E-17 x5u;02727 ;     262.155;1                                                                                                                                                        
8077;EXTRUSYSTEM;BAND.TERG. E-18 x5u;02727 ;     378.558;1                                                                                                                                                        
8083;EXTRUSYSTEM;BAND.TERG. E-19 x5u;02727 ;     511.961;1                                                                                                                                                        
8078;EXTRUSYSTEM;BAND.TERG. E-25 x5u;02727 ;     858.064;1                                                                                                                                                        
8076;EXTRUSYSTEM;BAND.TERG.RED. x5u;02727 ;    1065.181;1                                                                                                                                                         
8222;INDUCA;BANDAS ELASTICA 100G;042428;    1000.010;1                                                                                                                                                            
8221;BANDITAS;BANDAS ELASTICAS EZCO X1KG;042428;    6950.008;1                                                                                                                                                    
8748;BANDEJA;BANDEJA CAL ORO ARIES 27x32 c/u (20);040393;      14.000;2                                                                                                                                           
8746;BANDEJA;BANDEJA CAL ORO ARIES 28cm c/u(20);040393;      14.000;2                                                                                                                                             
8747;BANDEJA;BANDEJA CAL ORO ARIES 30cm c/u (20);040393;      15.000;2                                                                                                                                            
8749;BANDEJA;BANDEJA CAL ORO ARIES 32cm c/u (20);040393;      17.000;2                                                                                                                                            
8750;BANDEJA;BANDEJA CAL ORO ARIES 35cm c/u (20);040393;      22.000;2                                                                                                                                            
8074;GRIS;BANDEJA CART N13 100U redonda;042403;    3309.998;1                                                                                                                                                     
8073;GRIS;BANDEJA CART N14 X100U redonda;042403;    3900.010;1                                                                                                                                                    
8060;GRIS;BANDEJA CARTON N1 X100U (12);042403;    1309.999;1                                                                                                                                                      
8062;GRIS;BANDEJA CARTON N2 X100U;042403;    1579.999;1                                                                                                                                                           
8064;GRIS;BANDEJA CARTON N3X100U;042403;    1980.010;1                                                                                                                                                            
8066;GRIS;BANDEJA CARTON N4 X100U;042403;    2349.727;1                                                                                                                                                           
8068;GRIS;BANDEJA CARTON N5 X100U;042403;    2850.008;1                                                                                                                                                           
8070;GRIS;BANDEJA CARTON N6 X100U;042403;    4149.997;1                                                                                                                                                           
8021;CELPACK;BANDEJA CRISTAL 101 X50U;042403;      10.000;2                                                                                                                                                       
8026;CELPACK;BANDEJA CRISTAL 102 X50U;042403;      19.000;2                                                                                                                                                       
8009;BANDEJA;BANDEJA NEGRA 103 X100U;042403;    3869.895;1                                                                                                                                                        
8008;BANDEJA;BANDEJA NEGRA 105 X100U;042403;     388.000;2                                                                                                                                                        
8735;BANDEJA;BANDEJA ORO RED 15 32cm c/u (50);040393;      10.000;2                                                                                                                                               
8736;BANDEJA;BANDEJA ORO RED 16 35cmc/u (50);040393;      13.000;2                                                                                                                                                
8020;CELPACK;BANDEJA PET NAT 101 X100;042403;    1772.000;1                                                                                                                                                       
8025;CELPACK;BANDEJA PET NAT 102 X100 (8);042403;    2951.000;1                                                                                                                                                   
8010;CELPACK;BANDEJA PET NAT 103 100U;042403;    4227.000;1                                                                                                                                                       
8005;CELPACK;BANDEJA PET NAT 105 100U;042403;    6310.712;1                                                                                                                                                       
8000;CELPACK;BANDEJA PET NAT 107 100U;042403;    9150.000;1                                                                                                                                                       
8041;CELPACK;BANDEJA PP MICRO 101 X100U;042403;    1551.000;1                                                                                                                                                     
8032;CELPACK;BANDEJA PP MICRO 102 X100U;042403;    3595.000;1                                                                                                                                                     
8043;CELPACK;BANDEJA PP MICRO 103 X100U. (6);042403;    4284.000;1                                                                                                                                                
8040;CELPACK;BANDEJA PP MICRO 105 X100U;042403;    5967.000;1                                                                                                                                                     
8042;PROLIX;BANDEJA PP MICRO 105 X500 U;042403;     426.000;2                                                                                                                                                     
8044;CELPACK;BANDEJA PP MICRO 107 X100;042403;   11245.000;1                                                                                                                                                      
8742;BANDEJA;BANDEJA RECT ORO 24x30cm c/u (50);040393;       5.000;2                                                                                                                                              
8753;BANDEJA;BANDEJA RECT ORO 25x34 c/u;040393;       6.000;2                                                                                                                                                     
8752;BANDEJA;BANDEJA RECT ORO 26x32cm;040393;       6.000;2                                                                                                                                                       
8744;BANDEJA;BANDEJA RECT ORO 31x38cm c/u (50);040393;      10.000;2                                                                                                                                              
8745;BANDEJA;BANDEJA RECT ORO 34X42cm c/u (50);040393;      12.000;2                                                                                                                                              
8085;CELPACK;BANDEJA TERG.E17 X100U;042403;    3799.999;1                                                                                                                                                         
8087;CELPACK;BANDEJA TERG.E18 X100U;042403;    5407.879;1                                                                                                                                                         
8090;CELPACK;BANDEJA TERG.E19 X100U;042403;    7313.629;1                                                                                                                                                         
8095;CELPACK;BANDEJA TERG.E25 X100U;042403;   12258.002;1                                                                                                                                                         
8098;CELPACK;BANDEJA TERG.E28 RED.X100U;042403;   15919.996;1                                                                                                                                                     
8770;CELPACK;BANDEJA TORTERA T28 XU;042403;      29.000;2                                                                                                                                                         
7670;XX;BANDERA P/AUTO MUNDIAL;024322;    1000.001;1                                                                                                                                                              
2040;BARBIJOS;BARBIJOS X3U;015002;      38.000;2                                                                                                                                                                  
2041;BARBIJOS;BARBIJOS X4U;015002;      54.000;2                                                                                                                                                                  
2039;BARBIJOS;BARBIJOS X50U;015002;     672.000;2                                                                                                                                                                 
5753;EGRAN;BARRA 20G EGRAN MANI Y MIEL (18)...;009003;      13.000;2                                                                                                                                              
5760;EGRAN;BARRA 60G EGRAN COCO (24);009003;      29.000;2                                                                                                                                                        
5758;EGRAN;BARRA 60G EGRAN CHOCOLATE (24);009003;      29.000;2                                                                                                                                                   
5759;EGRAN;BARRA 60G EGRAN MANI Y MIEL (24);009003;      35.000;2                                                                                                                                                 
5757;EGRAN;BARRA 60G EGRAN TRADICIONAL (24);009003;      35.000;2                                                                                                                                                 
5756;EGRAN;BARRA 85G EGRAN CROCANTE MANI (28);009003;      33.000;2                                                                                                                                               
5752;BONARROZ;BARRA ARROZ C/MANI MIEL BONARROZ 25G (15);009003;      22.000;2                                                                                                                                     
5751;BONARROZ;BARRA ARROZ COCO BONARROZ 15G (15);009003;      18.000;2                                                                                                                                            
5750;BONARROZ;BARRA ARROZ TRADIC. BONARROZ 15G (15);009003;      18.000;2                                                                                                                                         
7957;GEORGALOS;BARRA FLOW ALM ENTERAS 30G (20);009003;      52.000;2                                                                                                                                              
7956;GEORGALOS;BARRA FLOW ALM.ENTERAS C/PISO CHOC 30G (20);009003;      52.000;2                                                                                                                                  
7958;GEORGALOS;BARRA FLOW CON FRUTAS 23G (20).;009003;      65.000;2                                                                                                                                              
7959;GEORGALOS;BARRA FLOW GRANOLA 23G (20);009003;      43.000;2                                                                                                                                                  
7960;GEORGALOS;BARRA FLOW GRANOLA C/CHIPS Y ALM. 23G (20);009003;      65.000;2                                                                                                                                   
7970;GEORGALOS;BARRA FLOW GRANOLA/F.BOSQUE (20);009002;      65.000;2                                                                                                                                             
7955;GEORGALOS;BARRA FLOW YOG LIGHT 24G (20);009003;      43.000;2                                                                                                                                                
